datetime,timestamp,joint_angle_1,joint_angle_des_1,joint_angle_2,joint_angle_des_2,joint_angle_3,joint_angle_des_3,joint_angle_4,joint_angle_des_4
2023-10-20 11:57:07.363246,1697795827.363246,1.76,1.05,1.04,1.05,1.81,1.05,1.05,1.05
2023-10-20 11:57:07.573627,1697795827.573627,1.52,1.05,1.03,1.05,1.67,1.05,1.04,1.05
2023-10-20 11:57:07.784009,1697795827.784009,1.2,1.05,1.03,1.05,1.65,1.05,1.05,1.05
2023-10-20 11:57:07.993700,1697795827.9937,1.03,1.05,1.03,1.05,1.09,1.05,1.05,1.05
2023-10-20 11:57:08.204113,1697795828.204113,1.04,1.05,1.05,1.05,0.95,1.05,1.05,1.05
2023-10-20 11:57:08.414006,1697795828.414006,1.04,1.05,1.05,1.05,0.97,1.05,1.05,1.05
2023-10-20 11:57:08.624385,1697795828.624385,1.04,1.05,1.05,1.05,0.99,1.05,1.05,1.05
2023-10-20 11:57:08.835262,1697795828.835262,1.2,1.22,1.04,1.05,0.99,1.05,1.05,1.05
2023-10-20 11:57:09.044743,1697795829.044743,1.21,1.22,1.04,1.05,1.0,1.05,1.05,1.05
2023-10-20 11:57:09.254607,1697795829.254607,1.21,1.22,1.04,1.05,1.01,1.05,1.05,1.05
2023-10-20 11:57:09.464620,1697795829.46462,1.21,1.22,1.04,1.05,1.01,1.05,1.05,1.05
2023-10-20 11:57:09.674506,1697795829.674506,1.21,1.22,1.04,1.05,1.03,1.05,1.05,1.05
2023-10-20 11:57:09.883905,1697795829.883905,1.21,1.22,1.04,1.05,1.03,1.05,1.05,1.05
2023-10-20 11:57:10.095058,1697795830.095058,1.21,1.22,1.04,1.05,1.03,1.05,1.05,1.05
2023-10-20 11:57:10.304870,1697795830.30487,1.31,1.4,1.04,1.05,1.04,1.05,1.05,1.05
2023-10-20 11:57:10.514123,1697795830.514123,1.38,1.4,1.04,1.05,1.04,1.05,1.05,1.05
2023-10-20 11:57:10.724844,1697795830.724844,1.38,1.4,1.04,1.05,1.04,1.05,1.05,1.05
2023-10-20 11:57:10.935229,1697795830.935229,1.38,1.4,1.04,1.05,1.04,1.05,1.05,1.05
2023-10-20 11:57:11.144223,1697795831.144223,1.38,1.4,1.04,1.05,1.04,1.05,1.05,1.05
2023-10-20 11:57:11.354415,1697795831.354415,1.38,1.4,1.04,1.05,1.04,1.05,1.05,1.05
2023-10-20 11:57:11.564845,1697795831.564845,1.38,1.4,1.04,1.05,1.04,1.05,1.05,1.05
2023-10-20 11:57:11.775298,1697795831.775298,1.38,1.57,1.04,1.05,1.04,1.05,1.05,1.05
2023-10-20 11:57:11.984876,1697795831.984876,1.38,1.57,1.04,1.05,1.04,1.05,1.05,1.05
2023-10-20 11:57:12.194233,1697795832.194233,1.38,1.57,1.04,1.05,1.05,1.05,1.05,1.05
2023-10-20 11:57:12.404234,1697795832.404234,1.38,1.57,1.04,1.05,1.05,1.05,1.05,1.05
2023-10-20 11:57:12.615470,1697795832.61547,1.38,1.57,1.04,1.05,1.05,1.05,1.05,1.05
2023-10-20 11:57:12.824191,1697795832.824191,1.38,1.57,1.04,1.05,1.05,1.05,1.05,1.05
2023-10-20 11:57:13.034462,1697795833.034462,1.38,1.57,1.04,1.05,1.05,1.05,1.05,1.05
2023-10-20 11:57:13.245897,1697795833.245897,1.38,1.75,1.04,1.05,1.05,1.05,1.05,1.05
2023-10-20 11:57:13.454374,1697795833.454374,1.38,1.75,1.04,1.05,1.05,1.05,1.05,1.05
2023-10-20 11:57:13.665065,1697795833.665065,1.38,1.75,1.04,1.05,1.05,1.05,1.05,1.05
2023-10-20 11:57:13.874792,1697795833.874792,1.38,1.75,1.04,1.05,1.05,1.05,1.05,1.05
2023-10-20 11:57:14.084850,1697795834.08485,1.38,1.75,1.04,1.05,1.05,1.05,1.05,1.05
2023-10-20 11:57:14.294720,1697795834.29472,1.38,1.75,1.04,1.05,1.05,1.05,1.05,1.05
2023-10-20 11:57:14.504399,1697795834.504399,1.38,1.75,1.04,1.05,1.05,1.05,1.05,1.05
2023-10-20 11:57:14.714581,1697795834.714581,1.38,1.92,1.04,1.05,1.05,1.05,1.05,1.05
2023-10-20 11:57:14.925761,1697795834.925761,1.38,1.92,1.04,1.05,1.05,1.05,1.05,1.05
2023-10-20 11:57:15.134894,1697795835.134894,1.38,1.92,1.04,1.05,1.05,1.05,1.05,1.05
2023-10-20 11:57:15.345463,1697795835.345463,1.38,1.92,1.04,1.05,1.05,1.05,1.05,1.05
2023-10-20 11:57:15.554577,1697795835.554577,1.38,1.92,1.04,1.05,1.05,1.05,1.05,1.05
2023-10-20 11:57:15.764131,1697795835.764131,1.38,1.92,1.04,1.05,1.05,1.05,1.05,1.05
2023-10-20 11:57:15.975236,1697795835.975236,1.38,1.92,1.04,1.05,1.05,1.05,1.05,1.05
2023-10-20 11:57:16.184837,1697795836.184837,1.38,1.92,1.04,1.05,1.05,1.05,1.04,1.05
2023-10-20 11:57:16.395207,1697795836.395207,1.38,2.09,1.04,1.05,1.05,1.05,1.04,1.05
2023-10-20 11:57:16.605341,1697795836.605341,1.38,2.09,1.04,1.05,1.05,1.05,1.04,1.05
2023-10-20 11:57:16.815361,1697795836.815361,1.38,2.09,1.04,1.05,1.05,1.05,1.04,1.05
2023-10-20 11:57:17.025302,1697795837.025302,1.38,2.09,1.04,1.05,1.05,1.05,1.04,1.05
2023-10-20 11:57:17.235112,1697795837.235112,1.38,2.09,1.04,1.05,1.05,1.05,1.04,1.05
2023-10-20 11:57:17.444809,1697795837.444809,1.38,2.09,1.04,1.05,1.05,1.05,1.04,1.05
2023-10-20 11:57:17.655868,1697795837.655868,1.38,2.09,1.04,1.05,1.05,1.05,1.04,1.05
2023-10-20 11:57:17.865009,1697795837.865009,1.38,1.05,1.04,1.22,1.05,1.05,1.04,1.05
2023-10-20 11:57:18.075529,1697795838.075529,1.38,1.05,1.04,1.22,1.05,1.05,1.04,1.05
2023-10-20 11:57:18.285261,1697795838.285261,1.38,1.05,1.04,1.22,1.05,1.05,1.04,1.05
2023-10-20 11:57:18.495504,1697795838.495504,1.38,1.05,1.04,1.22,1.05,1.05,1.04,1.05
2023-10-20 11:57:18.705233,1697795838.705233,1.21,1.05,1.18,1.22,1.05,1.05,1.04,1.05
2023-10-20 11:57:18.914705,1697795838.914705,1.18,1.05,1.41,1.22,1.05,1.05,1.04,1.05
2023-10-20 11:57:19.125623,1697795839.125623,1.16,1.05,1.37,1.22,1.05,1.05,1.04,1.05
2023-10-20 11:57:19.335838,1697795839.335838,1.17,1.22,1.34,1.22,1.05,1.05,1.04,1.05
2023-10-20 11:57:19.545045,1697795839.545045,1.27,1.22,1.32,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:19.754547,1697795839.754547,1.27,1.22,1.3,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:19.965228,1697795839.965228,1.27,1.22,1.29,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:20.175375,1697795840.175375,1.27,1.22,1.28,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:20.385828,1697795840.385828,1.26,1.22,1.26,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:20.594664,1697795840.594664,1.25,1.22,1.26,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:20.805320,1697795840.80532,1.25,1.4,1.25,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:21.015233,1697795841.015233,1.25,1.4,1.24,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:21.226103,1697795841.226103,1.25,1.4,1.24,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:21.435528,1697795841.435528,1.25,1.4,1.24,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:21.645429,1697795841.645429,1.25,1.4,1.23,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:21.854469,1697795841.854469,1.25,1.4,1.23,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:22.065477,1697795842.065477,1.25,1.4,1.23,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:22.274968,1697795842.274968,1.25,1.57,1.23,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:22.485538,1697795842.485538,1.25,1.57,1.23,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:22.695301,1697795842.695301,1.25,1.57,1.22,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:22.905438,1697795842.905438,1.25,1.57,1.22,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:23.116258,1697795843.116258,1.25,1.57,1.22,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:23.326013,1697795843.326013,1.25,1.57,1.22,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:23.534657,1697795843.534657,1.25,1.57,1.22,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:23.745548,1697795843.745548,1.25,1.57,1.22,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:23.954913,1697795843.954913,1.25,1.75,1.22,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:24.165913,1697795844.165913,1.25,1.75,1.22,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:24.375431,1697795844.375431,1.25,1.75,1.22,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:24.584910,1697795844.58491,1.25,1.75,1.22,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:24.794744,1697795844.794744,1.25,1.75,1.22,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:25.005111,1697795845.005111,1.25,1.75,1.22,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:25.215812,1697795845.215812,1.25,1.75,1.22,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:25.424963,1697795845.424963,1.25,1.92,1.22,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:25.635297,1697795845.635297,1.25,1.92,1.22,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:25.845520,1697795845.84552,1.25,1.92,1.22,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:26.055855,1697795846.055855,1.25,1.92,1.22,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:26.265606,1697795846.265606,1.25,1.92,1.22,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:26.475449,1697795846.475449,1.25,1.92,1.22,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:26.685216,1697795846.685216,1.25,1.92,1.22,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:26.895263,1697795846.895263,1.25,2.09,1.22,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:27.105135,1697795847.105135,1.25,2.09,1.22,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:27.315638,1697795847.315638,1.25,2.09,1.22,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:27.525410,1697795847.52541,1.25,2.09,1.22,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:27.735643,1697795847.735643,1.25,2.09,1.22,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:27.945738,1697795847.945738,1.25,2.09,1.22,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:28.154983,1697795848.154983,1.25,2.09,1.22,1.22,1.05,1.05,1.05,1.05
2023-10-20 11:57:28.365728,1697795848.365728,1.25,1.05,1.22,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:28.574811,1697795848.574811,1.25,1.05,1.41,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:28.786228,1697795848.786228,1.25,1.05,1.4,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:28.995878,1697795848.995878,1.25,1.05,1.4,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:29.205252,1697795849.205252,1.25,1.05,1.4,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:29.415810,1697795849.41581,1.23,1.05,1.4,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:29.625933,1697795849.625933,1.2,1.05,1.4,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:29.835554,1697795849.835554,1.17,1.22,1.4,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:30.045312,1697795850.045312,1.27,1.22,1.4,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:30.254931,1697795850.254931,1.27,1.22,1.4,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:30.465160,1697795850.46516,1.27,1.22,1.4,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:30.675587,1697795850.675587,1.27,1.22,1.4,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:30.884978,1697795850.884978,1.27,1.22,1.4,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:31.096048,1697795851.096048,1.27,1.22,1.4,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:31.305646,1697795851.305646,1.27,1.22,1.4,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:31.514449,1697795851.514449,1.27,1.4,1.4,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:31.726132,1697795851.726132,1.27,1.4,1.4,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:31.935406,1697795851.935406,1.27,1.4,1.39,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:32.145856,1697795852.145856,1.27,1.4,1.39,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:32.355779,1697795852.355779,1.27,1.4,1.39,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:32.564923,1697795852.564923,1.27,1.4,1.39,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:32.776865,1697795852.776865,1.27,1.4,1.39,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:32.985282,1697795852.985282,1.27,1.57,1.39,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:33.195267,1697795853.195267,1.27,1.57,1.39,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:33.405568,1697795853.405568,1.27,1.57,1.39,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:33.615799,1697795853.615799,1.27,1.57,1.39,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:33.825763,1697795853.825763,1.27,1.57,1.39,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:34.035409,1697795854.035409,1.27,1.57,1.39,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:34.245786,1697795854.245786,1.27,1.57,1.39,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:34.456443,1697795854.456443,1.27,1.75,1.39,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:34.665621,1697795854.665621,1.27,1.75,1.39,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:34.875468,1697795854.875468,1.27,1.75,1.39,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:35.085926,1697795855.085926,1.27,1.75,1.39,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:35.295531,1697795855.295531,1.27,1.75,1.39,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:35.505567,1697795855.505567,1.27,1.75,1.39,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:35.715180,1697795855.71518,1.27,1.75,1.39,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:35.925091,1697795855.925091,1.27,1.92,1.39,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:36.135952,1697795856.135952,1.27,1.92,1.39,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:36.345793,1697795856.345793,1.27,1.92,1.39,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:36.556066,1697795856.556066,1.27,1.92,1.39,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:36.765992,1697795856.765992,1.27,1.92,1.39,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:36.975989,1697795856.975989,1.27,1.92,1.39,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:37.186832,1697795857.186832,1.27,1.92,1.39,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:37.395977,1697795857.395977,1.27,2.09,1.39,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:37.606285,1697795857.606285,1.27,2.09,1.39,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:37.815449,1697795857.815449,1.27,2.09,1.39,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:38.025060,1697795858.02506,1.27,2.09,1.39,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:38.236318,1697795858.236318,1.27,2.09,1.39,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:38.446949,1697795858.446949,1.27,2.09,1.39,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:38.656913,1697795858.656913,1.27,2.09,1.39,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:38.866328,1697795858.866328,1.27,2.09,1.39,1.4,1.05,1.05,1.05,1.05
2023-10-20 11:57:39.075328,1697795859.075328,1.27,1.05,1.47,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:39.285877,1697795859.285877,1.27,1.05,1.58,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:39.495613,1697795859.495613,1.27,1.05,1.58,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:39.706091,1697795859.706091,1.27,1.05,1.58,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:39.916034,1697795859.916034,1.24,1.05,1.58,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:40.126096,1697795860.126096,1.2,1.05,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:40.335367,1697795860.335367,1.18,1.05,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:40.545119,1697795860.545119,1.2,1.22,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:40.755510,1697795860.75551,1.25,1.22,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:40.965659,1697795860.965659,1.25,1.22,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:41.175195,1697795861.175195,1.25,1.22,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:41.386258,1697795861.386258,1.25,1.22,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:41.596075,1697795861.596075,1.25,1.22,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:41.806185,1697795861.806185,1.25,1.22,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:42.015509,1697795862.015509,1.25,1.4,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:42.226476,1697795862.226476,1.25,1.4,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:42.437027,1697795862.437027,1.25,1.4,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:42.646503,1697795862.646503,1.25,1.4,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:42.856132,1697795862.856132,1.25,1.4,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:43.065755,1697795863.065755,1.25,1.4,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:43.275959,1697795863.275959,1.25,1.4,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:43.486010,1697795863.48601,1.25,1.57,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:43.695483,1697795863.695483,1.25,1.57,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:43.905520,1697795863.90552,1.25,1.57,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:44.115545,1697795864.115545,1.25,1.57,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:44.325875,1697795864.325875,1.25,1.57,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:44.536084,1697795864.536084,1.25,1.57,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:44.745624,1697795864.745624,1.25,1.57,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:44.956049,1697795864.956049,1.25,1.75,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:45.166208,1697795865.166208,1.25,1.75,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:45.375847,1697795865.375847,1.25,1.75,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:45.585459,1697795865.585459,1.25,1.75,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:45.796465,1697795865.796465,1.25,1.75,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:46.006180,1697795866.00618,1.25,1.75,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:46.216154,1697795866.216154,1.25,1.75,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:46.426581,1697795866.426581,1.25,1.75,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:46.636247,1697795866.636247,1.25,1.92,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:46.845989,1697795866.845989,1.25,1.92,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:47.055732,1697795867.055732,1.25,1.92,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:47.266147,1697795867.266147,1.25,1.92,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:47.475832,1697795867.475832,1.25,1.92,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:47.685486,1697795867.685486,1.25,1.92,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:47.896183,1697795867.896183,1.25,1.92,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:48.106004,1697795868.106004,1.25,2.09,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:48.316587,1697795868.316587,1.25,2.09,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:48.526142,1697795868.526142,1.25,2.09,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:48.736605,1697795868.736605,1.25,2.09,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:48.947189,1697795868.947189,1.25,2.09,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:49.156874,1697795869.156874,1.25,2.09,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:49.366297,1697795869.366297,1.25,2.09,1.57,1.57,1.05,1.05,1.05,1.05
2023-10-20 11:57:49.576315,1697795869.576315,1.25,1.05,1.6,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:49.785663,1697795869.785663,1.25,1.05,1.75,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:49.996073,1697795869.996073,1.25,1.05,1.76,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:50.206789,1697795870.206789,1.25,1.05,1.76,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:50.415642,1697795870.415642,1.25,1.05,1.76,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:50.625741,1697795870.625741,1.22,1.05,1.76,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:50.836469,1697795870.836469,1.19,1.05,1.76,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:51.046365,1697795871.046365,1.16,1.22,1.76,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:51.257189,1697795871.257189,1.22,1.22,1.75,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:51.466224,1697795871.466224,1.22,1.22,1.75,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:51.676290,1697795871.67629,1.22,1.22,1.75,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:51.886708,1697795871.886708,1.22,1.22,1.75,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:52.097028,1697795872.097028,1.22,1.22,1.75,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:52.305953,1697795872.305953,1.22,1.22,1.75,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:52.516686,1697795872.516686,1.22,1.4,1.75,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:52.726973,1697795872.726973,1.22,1.4,1.75,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:52.936878,1697795872.936878,1.22,1.4,1.75,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:53.147225,1697795873.147225,1.22,1.4,1.75,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:53.356977,1697795873.356977,1.22,1.4,1.75,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:53.566083,1697795873.566083,1.22,1.4,1.74,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:53.776857,1697795873.776857,1.22,1.4,1.74,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:53.986426,1697795873.986426,1.22,1.4,1.74,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:54.196208,1697795874.196208,1.22,1.57,1.74,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:54.405935,1697795874.405935,1.22,1.57,1.74,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:54.615714,1697795874.615714,1.22,1.57,1.74,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:54.826227,1697795874.826227,1.22,1.57,1.74,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:55.035920,1697795875.03592,1.22,1.57,1.74,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:55.246175,1697795875.246175,1.22,1.57,1.74,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:55.455886,1697795875.455886,1.22,1.57,1.74,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:55.666697,1697795875.666697,1.22,1.75,1.74,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:55.875975,1697795875.875975,1.22,1.75,1.74,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:56.087050,1697795876.08705,1.22,1.75,1.74,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:56.297120,1697795876.29712,1.22,1.75,1.74,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:56.506555,1697795876.506555,1.22,1.75,1.74,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:56.716878,1697795876.716878,1.22,1.75,1.74,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:56.927290,1697795876.92729,1.22,1.75,1.74,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:57.137110,1697795877.13711,1.22,1.92,1.74,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:57.346639,1697795877.346639,1.22,1.92,1.74,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:57.556213,1697795877.556213,1.22,1.92,1.74,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:57.767331,1697795877.767331,1.22,1.92,1.74,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:57.977267,1697795877.977267,1.22,1.92,1.74,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:58.186522,1697795878.186522,1.22,1.92,1.74,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:58.396963,1697795878.396963,1.22,1.92,1.74,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:58.607274,1697795878.607274,1.22,2.09,1.74,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:58.816377,1697795878.816377,1.22,2.09,1.74,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:59.026459,1697795879.026459,1.22,2.09,1.74,1.75,1.05,1.05,1.05,1.05
2023-10-20 11:57:59.237070,1697795879.23707,1.22,2.09,1.74,1.75,1.05,1.05,1.05,1.05
