,target_yaw_angle,predicted_yaw_angle,target_pitch_angle,predicted_pitch_angle,target_roll_angle,predicted_roll_angle,joint_angle_1,joint_angle_2,joint_angle_3,joint_angle_4,loss
0,0.0,-0.01160120964050293,0.0,0.027491211891174316,0.0,0.02715921401977539,116.38524086843246,59.643018664074575,114.18937865707335,63.616695468163165,0.000813988852314651
1,0.0,-0.0028417110443115234,12.987978,12.98756217956543,0.0,0.01756429672241211,112.52788481615491,70.48127228562672,101.76561005369449,66.77645197288605,0.000158376366016455
2,0.0,0.017913103103637695,24.568508,24.57258415222168,0.0,-0.015844345092773438,105.78339611285259,77.70964037932224,96.71845359760276,74.93427290931785,0.00029426818946376443
3,0.0,-0.01606011390686035,33.48666,33.49848937988281,0.0,-0.010181903839111328,104.36067914436946,79.80441265645014,89.42558147520442,80.99720711712375,0.00025076628662645817
4,0.0,-0.02677321434020996,38.776012,38.67011642456055,0.0,0.056531429290771484,111.17601596926724,90.48575304518104,79.07585824062186,86.11831700681772,0.0075632850639522076
5,0.0,-0.0056116580963134766,39.86338,39.83734893798828,0.0,-0.008573055267333984,110.84780141679431,92.45057425370263,76.1673377091657,80.64799943303348,0.0003913133405148983
6,0.0,-0.03227114677429199,36.63093,36.66654586791992,0.0,-0.021552562713623047,108.36801487614508,85.54592964829506,82.19169186005335,89.82490265759458,0.0013871488627046347
7,0.0,-0.028020143508911133,29.428957,29.43486976623535,0.0,0.021457195281982422,104.66102782619868,78.41257067308976,93.12310075961707,79.30929750155195,0.0006402503349818289
8,0.0,0.03329110145568848,19.037897,19.048648834228516,0.0,0.01592874526977539,111.32463967376567,73.81948778551654,96.53137983014209,66.69765246221391,0.0007388109806925058
9,0.0,0.009110689163208008,6.583785,6.570346355438232,0.0,-0.004552364349365234,118.50128605236146,59.849840229686336,107.70029048213304,58.87876209884005,0.00014216368435882032
10,0.0,-0.035451650619506836,-6.5837917,-6.6801581382751465,0.0,-0.07248163223266602,108.99285705588443,46.63992514240403,130.63836296691088,72.07250027983007,0.00789844524115324
11,0.0,0.03421902656555176,-19.037903,-19.010108947753906,0.0,0.025759220123291016,100.99587921618644,62.17208771856511,120.27948620600858,83.47842298830633,0.0013034895528107882
12,0.0,0.008899927139282227,-29.42896,-29.4333553314209,0.0,0.05345964431762695,92.25219071260966,77.79113451127105,117.6492485110341,88.7399522178358,0.001478227088227868
13,0.0,-0.010148286819458008,-36.630936,-36.64833068847656,0.0,0.01133871078491211,80.72588090838683,101.3088004996132,109.85674674439284,98.31584550296304,0.00026707039796747267
14,0.0,-0.26035189628601074,-39.86338,-38.4733772277832,0.0,1.453160285949707,75.05921060901684,90.4964562980986,104.13391299292742,102.73624013485203,2.055783271789551
15,0.0,-0.011551141738891602,-38.77601,-38.78901672363281,0.0,0.004856586456298828,75.08200618495634,89.70297444634001,107.02179829485895,104.11182353374625,0.00016311323270201683
16,0.0,-0.03223395347595215,-33.48666,-33.46929931640625,0.0,0.032213687896728516,85.59435568513885,92.59744624632557,107.25231807422965,96.1519380985935,0.0011890714522451162
17,0.0,0.01736283302307129,-24.568502,-24.56434440612793,0.0,-0.020504474639892578,95.17861408157952,64.54275806446752,120.1735085203802,85.89924420693328,0.00036959530552849174
18,0.0,-0.021487951278686523,-12.987963,-12.98289680480957,0.0,0.01246023178100586,100.69350705858197,48.80540657366863,122.18946282919083,77.39349146355477,0.00032132648630067706
19,0.0,-0.01160120964050293,6.9938224e-06,0.027491211891174316,0.0,0.02715921401977539,116.38524086843246,59.643018664074575,114.18937865707335,63.616695468163165,0.0008137965924106538
