datetime,timestamp,Spherical_Joint_Base_Trans_0,Spherical_Joint_Base_Trans_1,Spherical_Joint_Base_Trans_2,Spherical_Joint_Base_Ori_0,Spherical_Joint_Base_Ori_1,Spherical_Joint_Base_Ori_2,Spherical_Joint_Base_Ori_3,Spherical_Joint_Top_Trans_0,Spherical_Joint_Top_Trans_1,Spherical_Joint_Top_Trans_2,Spherical_Joint_Top_Ori_0,Spherical_Joint_Top_Ori_1,Spherical_Joint_Top_Ori_2,Spherical_Joint_Top_Ori_3
2023-10-24 10:43:30.757254,1698137010.757254,152.85956955695255,329.48905190261274,41.345816770082266,0.03020154808003703,-0.030703393595524136,0.9419796858143717,-0.33289553861285853,150.28528566217616,342.8211908342728,119.72539427083812,0.04227417873031618,-0.023769113174171495,0.9375064651882443,0.3445715467095826
2023-10-24 10:43:30.857278,1698137010.857278,152.85539977927127,329.4889918663608,41.331548366304304,0.03011829125146047,-0.03053404076542366,0.9419683458041483,-0.33295074168655064,150.26453602300708,342.8383284614232,119.71777919544715,0.04251748693303803,-0.023672912484193762,0.9375784119950851,0.3443524036219137
2023-10-24 10:43:30.957301,1698137010.957301,152.86104425175037,329.5009531347543,41.374388471634724,0.030112448185561167,-0.030421485962624218,0.9419706685852359,-0.33295500173624293,150.27842822249698,342.8702934470073,119.72001562855775,0.043885992099428395,-0.02242571619359287,0.9375108847021728,0.3444480338390724
2023-10-24 10:43:31.057325,1698137011.057325,152.85897566265203,329.49309013537584,41.35712354985411,0.029970107784222447,-0.03018693616435098,0.9419746586698531,-0.3329779030930213,150.17573043091696,342.6032092024782,119.78619269275896,0.043079966018677245,-0.024830229859600834,0.9379621825141402,0.34315378532993046
2023-10-24 10:43:31.157348,1698137011.157348,152.85007860111173,329.5706555138226,41.08272318708358,0.028518596171332275,-0.0322658818813781,0.9419806120036263,-0.3328935703015412,150.1999380062447,342.6094935273892,119.7461023785227,0.041844493556192984,-0.02475948811033902,0.9376426736967531,0.3441834141418555
2023-10-24 10:43:31.257371,1698137011.257371,152.86087628912543,329.48716685230323,41.35763975547342,0.029992709213764304,-0.030199803016304826,0.9419551864656045,-0.3330297824254507,150.20350412857763,342.60997084145316,119.7557288376245,0.041809113656153425,-0.024897530457096778,0.937719511374313,0.3439683546205154
2023-10-24 10:43:31.357395,1698137011.357395,152.85564350941362,329.4887559131297,41.3606997178739,0.029927690142755717,-0.03012902800527935,0.9419547859372365,-0.3330431748048762,150.19994934248376,342.63401044080825,119.76259383512546,0.041919367430802185,-0.025301983910981672,0.9378484368807781,0.34357369760307754
2023-10-24 10:43:31.457419,1698137011.457419,152.84876874939545,329.4857136306127,41.34046623328864,0.029895258829553958,-0.030114481398774595,0.9419514604459468,-0.33305680847769026,150.16635311447556,342.6164743406928,119.76554015433068,0.04297469215391823,-0.024872121774456333,0.9378454365481167,0.3434828824535294
2023-10-24 10:43:31.557442,1698137011.557442,152.8609629202546,329.4929181205037,41.372648802775686,0.029903343382718498,-0.03004389497295835,0.9419628922395842,-0.33303012487315126,150.19564060575883,342.63608761573516,119.76561235044585,0.04169140396334638,-0.024973376824595946,0.9379210996418743,0.34342709289180884
2023-10-24 10:43:31.657466,1698137011.657466,152.85595182845918,329.49346833680784,41.36390417861826,0.029911561938174586,-0.030096895187989033,0.9419547268555001,-0.3330476961593374,150.16482089948073,342.63386373586326,119.79267756300364,0.04327636716074825,-0.0249570730068056,0.9379900216958375,0.34304375777930085
2023-10-24 10:43:31.757489,1698137011.757489,152.85841667115432,329.575722805474,41.08501861754521,0.028478751366546293,-0.032140197104276826,0.9419786987283579,-0.3329145529902985,150.16473137443097,342.63393434449216,119.77944573748658,0.04301279198079548,-0.024952975975411174,0.9379887261318295,0.34308074613066725
2023-10-24 10:43:31.857512,1698137011.857512,152.85345329153674,329.5011470332606,41.36882163041146,0.029922908713941983,-0.030210403319463366,0.9419579539546153,-0.3330272722270766,150.18256141342687,342.65294093211264,119.7722268128144,0.04164927240917036,-0.024734757773016022,0.9378669297421975,0.34359736896786763
2023-10-24 10:43:31.957536,1698137011.957536,152.8595491402537,329.57546545359247,41.0891084681743,0.028397927282191603,-0.03215932007968068,0.9419704392414796,-0.33294297928219185,150.16534661864415,342.6414494354963,119.78792998937527,0.04291690401332156,-0.02476486299812298,0.9379696109836699,0.34315863646677836
2023-10-24 10:43:32.057560,1698137012.05756,152.86077483400513,329.5685544264787,41.09647462900526,0.02831222753204806,-0.03201346190933496,0.9419766068178124,-0.33294688500833547,150.14387479446015,342.561255978861,119.80599537821848,0.04343028573066132,-0.025159877685574664,0.938133195523463,0.3426177145057391
2023-10-24 10:43:32.157583,1698137012.157583,152.85795024841718,329.4956305714569,41.3759944194566,0.029861337127073357,-0.029912085521123604,0.9419707591340721,-0.33302350761040905,150.15195474320757,342.5646481116342,119.81829512138539,0.04335848694693722,-0.025417301626005428,0.9381032691246278,0.3426897413775485
2023-10-24 10:43:32.257607,1698137012.257607,152.84671180434455,329.49890355737995,41.38478985296438,0.02992191772545178,-0.03006501293960844,0.9419716613056197,-0.3330017464424226,150.14351394792808,342.5653077517131,119.81924236837858,0.04335079841528897,-0.02509914776279779,0.9381320107915223,0.34263547887892976
2023-10-24 10:43:32.357630,1698137012.35763,152.8540529997401,329.49511587964605,41.35275689945047,0.029809866904626267,-0.029944549841254983,0.9419577158890412,-0.33306209217957156,150.15198870473478,342.57052358948073,119.79584459375795,0.042945713650552456,-0.025332227091182366,0.938084483702567,0.3427994244250331
