,target_yaw_angle,predicted_yaw_angle,target_pitch_angle,predicted_pitch_angle,target_roll_angle,predicted_roll_angle,joint_angle_1,joint_angle_2,joint_angle_3,joint_angle_4,loss
0,0.0,-0.01160120964050293,0.0,0.027491211891174316,0.0,0.02715921401977539,116.38524086843246,59.643018664074575,114.18937865707335,63.616695468163165,0.000813988852314651
1,4.870492,4.8771867752075195,0.0,0.013213753700256348,0.0,-0.006349086761474609,121.0990696632327,52.03655896090145,122.9114552466256,65.25401855374515,0.00012986722867935896
2,9.21319,9.239269256591797,0.0,-0.29522836208343506,0.0,-0.23345422744750977,126.167176494874,70.33827573806916,129.85572716093856,74.7219956814606,0.0711703896522522
3,12.557497,12.560673713684082,0.0,0.03889048099517822,0.0,0.00791788101196289,127.3294558855482,75.57662808661634,123.85527153899466,83.21848632835702,0.0007926268153823912
4,14.541004,14.382068634033203,0.0,-0.1453613042831421,0.0,0.0462651252746582,129.2949764348621,78.95991160603299,122.50360843584244,85.14492657342099,0.024265438318252563
5,14.948767,15.014121055603027,0.0,-0.012343764305114746,0.0,-0.10656261444091797,130.59283733009153,78.66424810159529,126.07460152450626,84.70050570691372,0.007889575324952602
6,13.7366,13.897151947021484,0.0,-0.12106549739837646,0.0,0.13541269302368164,130.67699717213978,77.72455653336294,129.217459295275,84.03386735306033,0.02938520349562168
7,11.035859,11.116350173950195,0.0,0.0982891321182251,0.0,-0.0843501091003418,126.00080504016469,71.01686136310553,126.59805363567533,76.58781243090309,0.011627253144979477
8,7.139211,6.4062604904174805,0.0,0.7243229150772095,0.0,0.6144270896911621,120.43858698089758,47.69352101138182,124.82932536662925,65.283407262326,0.7196905016899109
9,2.4689193,2.4621288776397705,0.0,0.02851545810699463,0.0,-0.07596731185913086,119.19390560541943,55.577010968715655,117.06511463992491,66.0070246387459,0.003315136767923832
10,-2.468922,-2.4353597164154053,0.0,0.004369378089904785,0.0,-0.04148054122924805,105.67494666587875,50.56109073246244,112.12115506108321,56.10380112956187,0.0014330734265968204
11,-7.1392136,-7.003556251525879,0.0,-0.06212794780731201,0.0,0.11089420318603516,103.74925511498044,56.826029061609944,105.81233629208948,55.10700336166761,0.017280155792832375
12,-11.03586,-11.04720687866211,0.0,-0.04268479347229004,0.0,-0.018900632858276367,99.96862034168818,53.228730995251695,94.21215141263842,54.55991507747189,0.0011539878323674202
13,-13.736601,-13.800514221191406,0.0,0.07717537879943848,0.0,-0.06865262985229492,98.4125554459977,50.13889609798031,96.07603144631186,50.33838176999289,0.007377069443464279
14,-14.948768,-14.949491500854492,0.0,0.011596083641052246,0.0,-0.016980409622192383,97.9555110456505,49.773776850459484,98.24965545798061,50.25080876553903,0.00021166368969716132
15,-14.541003,-14.459997177124023,0.0,0.14674639701843262,0.0,-0.023897647857666016,98.16606033234152,49.32559643549494,96.42438270320027,48.98015503398091,0.014333791099488735
16,-12.557497,-12.30245590209961,0.0,-0.13808917999267578,0.0,0.13308310508728027,99.53098816933301,51.59707276446465,98.39634724856913,52.69374536311425,0.050912853330373764
17,-9.213188,-9.020753860473633,0.0,0.08366310596466064,0.0,0.06007814407348633,102.80486049909972,57.60653928658754,102.89381253798662,55.299468390540774,0.023819930851459503
18,-4.8704863,-4.82464599609375,0.0,0.04856741428375244,0.0,-0.006346225738525391,105.12454567757467,55.86651330435722,108.37535442890406,55.644263459223374,0.0022501989733427763
19,2.6226833e-06,-0.01160120964050293,0.0,0.027491211891174316,0.0,0.02715921401977539,116.38524086843246,59.643018664074575,114.18937865707335,63.616695468163165,0.0008140192949213088
