datetime,timestamp,Spherical_Joint_Base_Trans_0,Spherical_Joint_Base_Trans_1,Spherical_Joint_Base_Trans_2,Spherical_Joint_Base_Ori_0,Spherical_Joint_Base_Ori_1,Spherical_Joint_Base_Ori_2,Spherical_Joint_Base_Ori_3,Spherical_Joint_Top_Trans_0,Spherical_Joint_Top_Trans_1,Spherical_Joint_Top_Trans_2,Spherical_Joint_Top_Ori_0,Spherical_Joint_Top_Ori_1,Spherical_Joint_Top_Ori_2,Spherical_Joint_Top_Ori_3
2023-10-24 10:38:10.635586,1698136690.635586,152.80161866467398,329.53179231133845,41.37846310038251,0.028614317704501555,-0.03230871192144021,0.941729793955439,-0.3335901124627793,150.4435532139148,343.09083976496186,120.11330839574214,0.04430230272780473,-0.02234981738278988,0.9382794180296162,0.3423003437596504
2023-10-24 10:38:10.735616,1698136690.735616,152.80545199734703,329.53242027000107,41.37689887808687,0.028666511942412386,-0.03219982479338443,0.9417305358541065,-0.33359406501955097,150.43674842212087,343.0789673397897,120.09985538796326,0.044627589675968186,-0.022366307497233087,0.9381912235176852,0.3424986929070557
2023-10-24 10:38:10.835639,1698136690.835639,152.82012004649224,329.6053526413066,41.383795843572095,0.028608868884019034,-0.03218142048729414,0.9419734644741966,-0.33291422472324084,150.396729226191,342.89385997625374,120.12483981733727,0.044757427648171574,-0.02335744341548543,0.9383911402168751,0.3418673287547147
2023-10-24 10:38:10.935663,1698136690.935663,152.82783790595155,329.60163975484994,41.38771779877002,0.028511704880024497,-0.03216328304770371,0.9419611289896194,-0.3329592127889383,150.41034273615688,342.9048722354094,120.13035350561624,0.04418951847085354,-0.023431956721697914,0.9383781128069719,0.3419718515701734
2023-10-24 10:38:11.035686,1698136691.035686,152.81978088053893,329.60667448961544,41.37755032274101,0.028562885898779942,-0.03234341188088821,0.9419604321665528,-0.332939348064535,150.41065653911102,342.91045265605675,120.13160284659348,0.04478370299419398,-0.023476186925291565,0.9383657827039152,0.3419253521516722
2023-10-24 10:38:11.135710,1698136691.13571,152.8259138689557,329.6055828179565,41.3947758296481,0.028470986426335502,-0.0322605752399839,0.9419599512356932,-0.33295661652105274,150.40487243754717,342.9123966324327,120.14999836402583,0.0446663209116418,-0.023220375868804634,0.9383295830885684,0.34205749139810293
2023-10-24 10:38:11.235733,1698136691.235733,152.83221211060044,329.5992094922515,41.38353252070792,0.0285808668624687,-0.032269430003994744,0.9419589375099084,-0.33294921231595,150.4186980885555,342.91343719642146,120.12157998510675,0.04416777303650325,-0.023495316895334694,0.9384138119898048,0.34187233783350646
2023-10-24 10:38:11.335757,1698136691.335757,152.821778985571,329.6075912390876,41.371293312553114,0.02851539999668755,-0.03240680020865698,0.9419483278916937,-0.33297149854801,150.40378112227307,342.9097348388758,120.12480151433508,0.04447249942586523,-0.023541923418075626,0.9384131637083034,0.34183140408038415
2023-10-24 10:38:11.435780,1698136691.43578,152.82426852902614,329.60222929344025,41.364760328746,0.028523902394408846,-0.03223024011785812,0.941952826335325,-0.3329751816172382,150.40391803412632,342.92036704494126,120.11770244250488,0.04461114469454846,-0.02325257626534049,0.9383312807538854,0.3420578474831995
2023-10-24 10:38:11.535804,1698136691.535804,152.8238749601454,329.60039824256444,41.3813678750326,0.028423858284705124,-0.03211621984585197,0.9419648178795181,-0.3329608303993581,150.42173686214835,342.92076316472696,120.10982714013632,0.04406546012234771,-0.02283240789977945,0.9383367452656356,0.34214188410365337
2023-10-24 10:38:11.635827,1698136691.635827,152.82193980769222,329.6035307729644,41.381770502144825,0.028507321931838924,-0.032177259698619454,0.9419665567373039,-0.33294288180261455,150.42609112178764,342.9199689988671,120.10652100395828,0.045608918760305414,-0.022655052962759905,0.9383243847035677,0.34198526894508413
2023-10-24 10:38:11.735851,1698136691.735851,152.82514481387375,329.59929538422483,41.371640937770565,0.028554298934573435,-0.03222917974222133,0.9419574773484513,-0.3329595213428212,150.40348669424017,342.9085126108342,120.11879864277478,0.04438265279940565,-0.02348249402038025,0.9384162399757142,0.34183872389609826
2023-10-24 10:38:11.835874,1698136691.835874,152.8310715985449,329.5969961936703,41.3824278335459,0.028397561545376464,-0.03208615698209033,0.9419544044634437,-0.3329954308099684,150.41120569228866,342.9137571987773,120.1319445453855,0.044365284715917504,-0.023457239063313446,0.9384237114331507,0.34182220125034685
2023-10-24 10:38:11.935898,1698136691.935898,152.8168735951529,329.6054091691457,41.371823045939834,0.02856829707452575,-0.032262230877980705,0.9419654707033738,-0.33293250496701154,150.38391718322168,342.81486380181866,120.13346863839595,0.045091616390711756,-0.024146413407792756,0.9384319653066662,0.34165646977846204
2023-10-24 10:38:12.035921,1698136692.035921,152.81754659731803,329.6035453322919,41.382677612301656,0.02853683277643829,-0.03231346122472255,0.9419463202615355,-0.3329844127651039,150.40198609650665,342.8198789135004,120.1273852078395,0.04616199230342628,-0.023175614888621444,0.9383518894831724,0.3418006624400735
2023-10-24 10:38:12.135945,1698136692.135945,152.8296973999727,329.608273762071,41.36219383669593,0.028457597371558008,-0.03230867408664966,0.9419470919638968,-0.33298947531620154,150.39098120065538,342.8252179965663,120.14144989266681,0.045099733741648954,-0.024042973587587658,0.9385174472037221,0.3414278118895818
2023-10-24 10:38:12.235968,1698136692.235968,152.82098451515805,329.6071165363388,41.3977319073597,0.028521493639191643,-0.03219915376459057,0.9419616231935319,-0.33295350925923617,150.40584119332172,342.82494821598976,120.14842244381651,0.046589757634422295,-0.02320859690597923,0.9383644325629772,0.34170593675554345
